20.9567,27.8145,5.94504
21.191,27.7272,5.90767
21.4218,27.6312,5.8703
21.6488,27.5266,5.83293
21.8718,27.4136,5.79556
22.0905,27.2924,5.7582
22.3044,27.1631,5.72083
22.5134,27.0259,5.68346
22.7171,26.881,5.64609
22.9152,26.7285,5.60872
23.1075,26.5688,5.57136
23.2937,26.402,5.53399
23.4735,26.2283,5.49662
23.6467,26.0481,5.45925
23.8131,25.8615,5.42188
23.9724,25.6688,5.38451
24.1244,25.4704,5.34715
24.2688,25.2663,5.30978
24.4094,25.0596,5.30978
24.5501,24.8529,5.30978
24.6907,24.6462,5.30978
24.8313,24.4395,5.30978
24.9719,24.2328,5.30978
25.1125,24.0261,5.30978
25.2532,23.8194,5.30978
25.3938,23.6127,5.30978
25.5344,23.406,5.30978
25.675,23.1993,5.30978
25.8156,22.9926,5.30978
25.9563,22.7859,5.30978
26.0969,22.5792,5.30978
26.2375,22.3725,5.30978
26.3781,22.1658,5.30978
26.5188,21.9591,5.30978
26.6312,21.7937,5.33366
26.5164,21.9542,5.3101
26.4054,22.1173,5.28654
26.2982,22.2829,5.26298
26.195,22.4511,5.23942
26.0958,22.6216,5.21586
26.0006,22.7944,5.1923
25.9095,22.9694,5.16874
25.8225,23.1465,5.14518
25.7398,23.3256,5.12162
25.7398,23.3256,5.12162
25.6613,23.5066,5.09397
25.7264,23.3444,5.11847
25.7955,23.1837,5.14298
25.8684,23.0249,5.16748
25.9453,22.8678,5.19198
26.026,22.7127,5.21648
26.1104,22.5596,5.24098
26.1986,22.4086,5.26548
26.2904,22.2599,5.28999
26.3859,22.1134,5.31449
26.3859,22.1134,5.31449
26.4849,21.9693,5.28993
26.6336,21.7411,5.25168
26.7735,21.5074,5.21342
26.9043,21.2685,5.17517
27.0259,21.0248,5.13692
27.1381,20.7766,5.09866
27.2407,20.5243,5.06041
27.3336,20.2682,5.02215
27.4166,20.0088,4.9839
27.4897,19.7464,4.94565
27.4897,19.7464,4.94565
27.5526,19.4814,4.95491
27.491,19.7307,4.94618
27.4315,19.9806,4.93744
27.3742,20.2309,4.92871
27.319,20.4817,4.91997
27.2661,20.733,4.91124
27.2154,20.9848,4.9025
27.1668,21.237,4.89377
27.1205,21.4896,4.88503
27.0764,21.7426,4.8763
27.0764,21.7426,4.8763
27.0345,21.996,4.9082
27.0704,21.8149,4.88527
27.1022,21.6331,4.86234
27.1297,21.4505,4.8394
27.1531,21.2674,4.81647
27.1723,21.0839,4.79353
27.1873,20.8999,4.7706
27.198,20.7156,4.74767
27.2045,20.5311,4.72473
27.2068,20.3466,4.7018
27.2068,20.3466,4.7018
27.2048,20.162,4.68101
27.1937,19.8085,4.64118
27.1686,19.4557,4.60135
27.1294,19.1041,4.56151
27.0762,18.7545,4.52168
27.0092,18.4072,4.48185
26.9284,18.0629,4.44202
26.8339,17.722,4.40218
26.7259,17.3852,4.36235
26.6046,17.053,4.32252
26.6046,17.053,4.32252
26.4702,16.7258,4.27746
26.3119,16.385,4.22959
26.1374,16.0522,4.18172
25.9472,15.7281,4.13384
25.7417,15.4135,4.08597
25.5214,15.109,4.0381
25.2868,14.8155,3.99023
25.0384,14.5335,3.94236
24.7768,14.2637,3.89449
24.5026,14.0068,3.84661
24.5026,14.0068,3.84661
24.2164,13.7633,3.86962
24.5124,14.0271,3.84534
24.8148,14.2837,3.82107
25.1233,14.5329,3.79679
25.4377,14.7746,3.77252
25.7579,15.0085,3.74824
26.0838,15.2346,3.72397
26.4149,15.4527,3.69969
26.7513,15.6627,3.67542
27.0927,15.8645,3.65114
27.0927,15.8645,3.65114
27.4389,16.0579,3.60039
27.7762,16.2246,3.55225
28.1212,16.3748,3.5041
28.4729,16.5082,3.45596
28.8307,16.6245,3.40781
29.1937,16.7235,3.35967
29.561,16.8049,3.31152
29.9318,16.8685,3.26338
30.3052,16.9142,3.21523
30.6804,16.9419,3.16709
26.5188,21.9591,5.30978
26.6594,21.7524,5.30978
26.8,21.5457,5.30978
26.9406,21.339,5.30978
27.0812,21.1323,5.30978
